EQIPMENT_ID	OTHER_ID	MTF_ID		SerNum		Correct_OTHERID	Correct_SerNum
55252		VMM3_0032890	20MNEVMM304091	32890		VMM3_0032890	32890
55253		VMM3_0033422	20MNEVMM304092	33422		VMM3_0033422	33422
55254		VMM3_0032947	20MNEVMM304093	32947		VMM3_0032947	32947
55255		VMM3_0032971	20MNEVMM304094	32971		VMM3_0032971	32971
55256		VMM3_0032697	20MNEVMM304095	32697		VMM3_0032697	32697
55257		VMM3_0034129	20MNEVMM304096	34129		VMM3_0034129	34129
55258		VMM3_0032896	20MNEVMM304097	32896		VMM3_0032896	32896
55259		VMM3_0032731	20MNEVMM304098	32731		VMM3_0032731	32731
55260		VMM3_0032688	20MNEVMM304099	32688		VMM3_0032688	32688
55261		VMM3_0034197	20MNEVMM304100	34197		VMM3_0034197	34197
55262		VMM3_0032927	20MNEVMM304101	32927		VMM3_0032927	32927
55263		VMM3_0033431	20MNEVMM304102	33431		VMM3_0033431	33431
55264		VMM3_0034140	20MNEVMM304103	34140		VMM3_0034140	34140
55265		VMM3_0032905	20MNEVMM304104	32905		VMM3_0032905	32905
55266		VMM3_0032913	20MNEVMM304105	32913		VMM3_0032913	32913
55267		VMM3_0032792	20MNEVMM304106	32792		VMM3_0032792	32792
55268		VMM3_0032836	20MNEVMM304107	32836		VMM3_0032836	32836
55269		VMM3_0032926	20MNEVMM304108	32926		VMM3_0032926	32926
55270		VMM3_0032791	20MNEVMM304109	32791		VMM3_0032791	32791
55271		VMM3_0034243	20MNEVMM304110	34243		VMM3_0034243	34243
55272		VMM3_0032724	20MNEVMM304111	32724		VMM3_0032724	32724
55273		VMM3_0032691	20MNEVMM304112	32691		VMM3_0032691	32691
55274		VMM3_0032730	20MNEVMM304113	32730		VMM3_0032730	32730
55275		VMM3_0032949	20MNEVMM304114	32949		VMM3_0032949	32949
55276		VMM3_0032714	20MNEVMM304115	32714		VMM3_0032714	32714
55277		VMM3_0032877	20MNEVMM304116	32877		VMM3_0032877	32877
55278		VMM3_0032946	20MNEVMM304117	32946		VMM3_0032946	32946
55279		VMM3_0034203	20MNEVMM304118	34203		VMM3_0034203	34203
55280		VMM3_0033410	20MNEVMM304119	33410		VMM3_0033410	33410
55281		VMM3_0032692	20MNEVMM304120	32692		VMM3_0032692	32692
55282		VMM3_0033429	20MNEVMM304121	33429		VMM3_0033429	33429
55283		VMM3_0032702	20MNEVMM304122	32702		VMM3_0032702	32702
55284		VMM3_0032715	20MNEVMM304123	32715		VMM3_0032715	32715
55285		VMM3_0032920	20MNEVMM304124	32920		VMM3_0032920	32920
55286		VMM3_0032938	20MNEVMM304125	32938		VMM3_0032938	32938
55287		VMM3_0032696	20MNEVMM304126	32696		VMM3_0032696	32696
55288		VMM3_0032862	20MNEVMM304127	32862		VMM3_0032862	32862
55289		VMM3_0032864	20MNEVMM304128	32864		VMM3_0032864	32864
55290		VMM3_0032744	20MNEVMM304129	32744		VMM3_0032744	32744
55291		VMM3_0034223	20MNEVMM304130	34223		VMM3_0034223	34223
55292		VMM3_0032951	20MNEVMM304131	32951		VMM3_0032951	32951
55293		VMM3_0032977	20MNEVMM304132	32977		VMM3_0032977	32977
55294		VMM3_0032722	20MNEVMM304133	32722		VMM3_0032722	32722
55295		VMM3_0032802	20MNEVMM304134	32802		VMM3_0032802	32802
55296		VMM3_0032969	20MNEVMM304135	32969		VMM3_0032969	32969
55297		VMM3_0032698	20MNEVMM304136	32698		VMM3_0032698	32698
55298		VMM3_0032798	20MNEVMM304137	32798		VMM3_0032798	32798
55299		VMM3_0032901	20MNEVMM304138	32901		VMM3_0032901	32901
55300		VMM3_0032701	20MNEVMM304139	32701		VMM3_0032701	32701
55301		VMM3_0033420	20MNEVMM304140	33420		VMM3_0033420	33420
55302		VMM3_0032777	20MNEVMM304141	32777		VMM3_0032777	32777
55303		VMM3_0033414	20MNEVMM304142	33414		VMM3_0033414	33414
55304		VMM3_0033409	20MNEVMM304143	33409		VMM3_0033409	33409
55305		VMM3_0034131	20MNEVMM304144	34131		VMM3_0034131	34131
55306		VMM3_0032980	20MNEVMM304145	32980		VMM3_0032980	32980
55307		VMM3_0032909	20MNEVMM304146	32909		VMM3_0032909	32909
55308		VMM3_0032972	20MNEVMM304147	32972		VMM3_0032972	32972
55309		VMM3_0032704	20MNEVMM304148	32704		VMM3_0032704	32704
55310		VMM3_0032709	20MNEVMM304149	32709		VMM3_0032709	32709
55311		VMM3_0032931	20MNEVMM304150	32931		VMM3_0032931	32931
55312		VMM3_0032743	20MNEVMM304151	32743		VMM3_0032743	32743
55313		VMM3_0032707	20MNEVMM304152	32707		VMM3_0032707	32707
55314		VMM3_0032982	20MNEVMM304153	32982		VMM3_0032982	32982
55315		VMM3_0034230	20MNEVMM304154	34230		VMM3_0034230	34230
55316		VMM3_0032879	20MNEVMM304155	32879		VMM3_0032879	32879
55317		VMM3_0034190	20MNEVMM304156	34190		VMM3_0034190	34190
55318		VMM3_0034151	20MNEVMM304157	34151		VMM3_0034151	34151
55319		VMM3_0034199	20MNEVMM304158	34199		VMM3_0034199	34199
55320		VMM3_0032898	20MNEVMM304159	32898		VMM3_0032898	32898
55321		VMM3_0033406	20MNEVMM304160	33406		VMM3_0033406	33406
55322		VMM3_0032936	20MNEVMM304161	32936		VMM3_0032936	32936
55323		VMM3_0034153	20MNEVMM304162	34153		VMM3_0034153	34153
55324		VMM3_0032726	20MNEVMM304163	32726		VMM3_0032726	32726
55325		VMM3_0032917	20MNEVMM304164	32917		VMM3_0032917	32917
55326		VMM3_0032783	20MNEVMM304165	32783		VMM3_0032783	32783
55327		VMM3_0032801	20MNEVMM304166	32801		VMM3_0032801	32801
55328		VMM3_0032907	20MNEVMM304167	32907		VMM3_0032907	32907
55329		VMM3_0032718	20MNEVMM304168	32718		VMM3_0032718	32718
55330		VMM3_0032735	20MNEVMM304169	32735		VMM3_0032735	32735
55331		VMM3_0034212	20MNEVMM304170	34212		VMM3_0034212	34212
55332		VMM3_0034188	20MNEVMM304171	34188		VMM3_0034188	34188
55333		VMM3_0034194	20MNEVMM304172	34194		VMM3_0034194	34194
55334		VMM3_0032699	20MNEVMM304173	32699		VMM3_0032699	32699
55335		VMM3_0032694	20MNEVMM304174	32694		VMM3_0032694	32694
55336		VMM3_0033427	20MNEVMM304175	33427		VMM3_0033427	33427
55337		VMM3_0032850	20MNEVMM304176	32850		VMM3_0032850	32850
55338		VMM3_0032687	20MNEVMM304177	32687		VMM3_0032687	32687
55339		VMM3_0032888	20MNEVMM304178	32888		VMM3_0032888	32888
55340		VMM3_0032886	20MNEVMM304179	32886		VMM3_0032886	32886
55341		VMM3_0032705	20MNEVMM304180	32705		VMM3_0032705	32705
55342		VMM3_0032856	20MNEVMM304181	32856		VMM3_0032856	32856
55343		VMM3_0032711	20MNEVMM304182	32711		VMM3_0032711	32711
55344		VMM3_0032742	20MNEVMM304183	32742		VMM3_0032742	32742
55345		VMM3_0032911	20MNEVMM304184	32911		VMM3_0032911	32911
55346		VMM3_0032967	20MNEVMM304185	32967		VMM3_0032967	32967
55347		VMM3_0032919	20MNEVMM304186	32919		VMM3_0032919	32919
55348		VMM3_0034192	20MNEVMM304187	34192		VMM3_0034192	34192
55349		VMM3_0034142	20MNEVMM304188	34142		VMM3_0034142	34142
55350		VMM3_0032963	20MNEVMM304189	32963		VMM3_0032963	32963
55351		VMM3_0036084	20MNEVMM304190	36084		VMM3_0036084	36084
55352		VMM3_0036972	20MNEVMM304191	36972		VMM3_0036972	36972
55353		VMM3_0037115	20MNEVMM304192	37115		VMM3_0037115	37115
55354		VMM3_0035311	20MNEVMM304193	35311		VMM3_0035311	35311
55355		VMM3_0036058	20MNEVMM304194	36058		VMM3_0036058	36058
55356		VMM3_0037707	20MNEVMM304195	37707		VMM3_0037707	37707
55357		VMM3_0037193	20MNEVMM304196	37193		VMM3_0037193	37193
55358		VMM3_0037713	20MNEVMM304197	37713		VMM3_0037713	37713
55359		VMM3_0036955	20MNEVMM304198	36955		VMM3_0036955	36955
55360		VMM3_0036856	20MNEVMM304199	36856		VMM3_0036856	36856
55361		VMM3_0037220	20MNEVMM304200	37220		VMM3_0037220	37220
55362		VMM3_0037271	20MNEVMM304201	37271		VMM3_0037271	37271
55363		VMM3_0036059	20MNEVMM304202	36059		VMM3_0036059	36059
55364		VMM3_0036964	20MNEVMM304203	36964		VMM3_0036964	36964
55365		VMM3_0037118	20MNEVMM304204	37118		VMM3_0037118	37118
55366		VMM3_0036089	20MNEVMM304205	36089		VMM3_0036089	36089
55367		VMM3_0036889	20MNEVMM304206	36889		VMM3_0036889	36889
55368		VMM3_0036916	20MNEVMM304207	36916		VMM3_0036916	36916
55369		VMM3_0036826	20MNEVMM304208	36826		VMM3_0036826	36826
55370		VMM3_0037177	20MNEVMM304209	37177		VMM3_0037177	37177
55371		VMM3_0037103	20MNEVMM304210	37103		VMM3_0037103	37103
55372		VMM3_0037111	20MNEVMM304211	37111		VMM3_0037111	37111
55373		VMM3_0037409	20MNEVMM304212	37409		VMM3_0037409	37409
55374		VMM3_0036051	20MNEVMM304213	36051		VMM3_0036051	36051
55375		VMM3_0037259	20MNEVMM304214	37259		VMM3_0037259	37259
55376		VMM3_0036846	20MNEVMM304215	36846		VMM3_0036846	36846
55377		VMM3_0038117	20MNEVMM304216	38117		VMM3_0038117	38117
55378		VMM3_0035095	20MNEVMM304217	35095		VMM3_0035095	35095
55379		VMM3_0037097	20MNEVMM304218	37097		VMM3_0037097	37097
55380		VMM3_0036063	20MNEVMM304219	36063		VMM3_0036063	36063
55381		VMM3_0035091	20MNEVMM304220	35091		VMM3_0035091	35091
55382		VMM3_0037121	20MNEVMM304221	37121		VMM3_0037121	37121
55383		VMM3_0036055	20MNEVMM304222	36055		VMM3_0036055	36055
55384		VMM3_0036899	20MNEVMM304223	36899		VMM3_0036899	36899
55385		VMM3_0036897	20MNEVMM304224	36897		VMM3_0036897	36897
55386		VMM3_0036960	20MNEVMM304225	36960		VMM3_0036960	36960
55387		VMM3_0035110	20MNEVMM304226	35110		VMM3_0035110	35110
55388		VMM3_0036086	20MNEVMM304227	36086		VMM3_0036086	36086
55389		VMM3_0036909	20MNEVMM304228	36909		VMM3_0036909	36909
55390		VMM3_0037410	20MNEVMM304229	37410		VMM3_0037410	37410
55391		VMM3_0037174	20MNEVMM304230	37174		VMM3_0037174	37174
55392		VMM3_0036935	20MNEVMM304231	36935		VMM3_0036935	36935
55393		VMM3_0035295	20MNEVMM304232	35295		VMM3_0035295	35295
55394		VMM3_0036070	20MNEVMM304233	36070		VMM3_0036070	36070
55395		VMM3_0036082	20MNEVMM304234	36082		VMM3_0036082	36082
55396		VMM3_0037200	20MNEVMM304235	37200		VMM3_0037200	37200
55397		VMM3_0036928	20MNEVMM304236	36928		VMM3_0036928	36928
55398		VMM3_0036835	20MNEVMM304237	36835		VMM3_0036835	36835
55399		VMM3_0035303	20MNEVMM304238	35303		VMM3_0035303	35303
55400		VMM3_0037880	20MNEVMM304239	37880		VMM3_0037880	37880
55401		VMM3_0038122	20MNEVMM304240	38122		VMM3_0038122	38122
55402		VMM3_0037191	20MNEVMM304241	37191		VMM3_0037191	37191
55403		VMM3_0036828	20MNEVMM304242	36828		VMM3_0036828	36828
55404		VMM3_0035304	20MNEVMM304243	35304		VMM3_0035304	35304
55405		VMM3_0037099	20MNEVMM304244	37099		VMM3_0037099	37099
55406		VMM3_0036927	20MNEVMM304245	36927		VMM3_0036927	36927
55407		VMM3_0037219	20MNEVMM304246	37219		VMM3_0037219	37219
55408		VMM3_0036057	20MNEVMM304247	36057		VMM3_0036057	36057
55409		VMM3_0036080	20MNEVMM304248	36080		VMM3_0036080	36080
55410		VMM3_0036958	20MNEVMM304249	36958		VMM3_0036958	36958
55411		VMM3_0037120	20MNEVMM304250	37120		VMM3_0037120	37120
55412		VMM3_0035103	20MNEVMM304251	35103		VMM3_0035103	35103
55413		VMM3_0037264	20MNEVMM304252	37264		VMM3_0037264	37264
55414		VMM3_0036858	20MNEVMM304253	36858		VMM3_0036858	36858
55415		VMM3_0037722	20MNEVMM304254	37722		VMM3_0037722	37722
55416		VMM3_0036888	20MNEVMM304255	36888		VMM3_0036888	36888
55417		VMM3_0036837	20MNEVMM304256	36837		VMM3_0036837	36837
55418		VMM3_0036096	20MNEVMM304257	36096		VMM3_0036096	36096
55419		VMM3_0036896	20MNEVMM304258	36896		VMM3_0036896	36896
55420		VMM3_0035926	20MNEVMM304259	35926		VMM3_0035926	35926
55421		VMM3_0036097	20MNEVMM304260	36097		VMM3_0036097	36097
55422		VMM3_0037190	20MNEVMM304261	37190		VMM3_0037190	37190
55423		VMM3_0036915	20MNEVMM304262	36915		VMM3_0036915	36915
55424		VMM3_0036887	20MNEVMM304263	36887		VMM3_0036887	36887
55425		VMM3_0036829	20MNEVMM304264	36829		VMM3_0036829	36829
55426		VMM3_0036902	20MNEVMM304265	36902		VMM3_0036902	36902
55427		VMM3_0035306	20MNEVMM304266	35306		VMM3_0035306	35306
55428		VMM3_0038142	20MNEVMM304267	38142		VMM3_0038142	38142
55429		VMM3_0036060	20MNEVMM304268	36060		VMM3_0036060	36060
55430		VMM3_0036069	20MNEVMM304269	36069		VMM3_0036069	36069
55431		VMM3_0037110	20MNEVMM304270	37110		VMM3_0037110	37110
55432		VMM3_0036946	20MNEVMM304271	36946		VMM3_0036946	36946
55433		VMM3_0036876	20MNEVMM304272	36876		VMM3_0036876	36876
55434		VMM3_0036949	20MNEVMM304273	36949		VMM3_0036949	36949
55435		VMM3_0036895	20MNEVMM304274	36895		VMM3_0036895	36895
55436		VMM3_0036939	20MNEVMM304275	36939		VMM3_0036939	36939
55437		VMM3_0036940	20MNEVMM304276	36940		VMM3_0036940	36940
55438		VMM3_0036078	20MNEVMM304277	36078		VMM3_0036078	36078
55439		VMM3_0036921	20MNEVMM304278	36921		VMM3_0036921	36921
55440		VMM3_0037202	20MNEVMM304279	37202		VMM3_0037202	37202
55441		VMM3_0035297	20MNEVMM304280	35297		VMM3_0035297	35297
55442		VMM3_0036857	20MNEVMM304281	36857		VMM3_0036857	36857
55443		VMM3_0035106	20MNEVMM304282	35106		VMM3_0035106	35106
55444		VMM3_0036967	20MNEVMM304283	36967		VMM3_0036967	36967
55445		VMM3_0036965	20MNEVMM304284	36965		VMM3_0036965	36965
55446		VMM3_0036903	20MNEVMM304285	36903		VMM3_0036903	36903
55447		VMM3_0037196	20MNEVMM304286	37196		VMM3_0037196	37196
55448		VMM3_0035301	20MNEVMM304287	35301		VMM3_0035301	35301
55449		VMM3_0037204	20MNEVMM304288	37204		VMM3_0037204	37204
55450		VMM3_0036094	20MNEVMM304289	36094		VMM3_0036094	36094
55451		VMM3_0036925	20MNEVMM304290	36925		VMM3_0036925	36925
55452		VMM3_0037170	20MNEVMM304291	37170		VMM3_0037170	37170
55453		VMM3_0036874	20MNEVMM304292	36874		VMM3_0036874	36874
55454		VMM3_0038123	20MNEVMM304293	38123		VMM3_0038123	38123
55455		VMM3_0037186	20MNEVMM304294	37186		VMM3_0037186	37186
55456		VMM3_0036938	20MNEVMM304295	36938		VMM3_0036938	36938
55457		VMM3_0036088	20MNEVMM304296	36088		VMM3_0036088	36088
55458		VMM3_0037188	20MNEVMM304297	37188		VMM3_0037188	37188
55459		VMM3_0037263	20MNEVMM304298	37263		VMM3_0037263	37263
55460		VMM3_0036957	20MNEVMM304299	36957		VMM3_0036957	36957
55461		VMM3_0037395	20MNEVMM304300	37395		VMM3_0037395	37395
55462		VMM3_0037716	20MNEVMM304301	37716		VMM3_0037716	37716
55463		VMM3_0036049	20MNEVMM304302	36049		VMM3_0036049	36049
55464		VMM3_0037189	20MNEVMM304303	37189		VMM3_0037189	37189
55465		VMM3_0036884	20MNEVMM304304	36884		VMM3_0036884	36884
55466		VMM3_0037217	20MNEVMM304305	37217		VMM3_0037217	37217
55467		VMM3_0036093	20MNEVMM304306	36093		VMM3_0036093	36093
55468		VMM3_0036941	20MNEVMM304307	36941		VMM3_0036941	36941
55469		VMM3_0037704	20MNEVMM304308	37704		VMM3_0037704	37704
55470		VMM3_0037700	20MNEVMM304309	37700		VMM3_0037700	37700
55471		VMM3_0037709	20MNEVMM304310	37709		VMM3_0037709	37709
55472		VMM3_0036867	20MNEVMM304311	36867		VMM3_0036867	36867
55473		VMM3_0036875	20MNEVMM304312	36875		VMM3_0036875	36875
55474		VMM3_0036953	20MNEVMM304313	36953		VMM3_0036953	36953
55475		VMM3_0036076	20MNEVMM304314	36076		VMM3_0036076	36076
55476		VMM3_0037192	20MNEVMM304315	37192		VMM3_0037192	37192
55477		VMM3_0037207	20MNEVMM304316	37207		VMM3_0037207	37207
55478		VMM3_0035317	20MNEVMM304317	35317		VMM3_0035317	35317
55479		VMM3_0036917	20MNEVMM304318	36917		VMM3_0036917	36917
55480		VMM3_0035319	20MNEVMM304319	35319		VMM3_0035319	35319
55481		VMM3_0036048	20MNEVMM304320	36048		VMM3_0036048	36048
55482		VMM3_0037181	20MNEVMM304321	37181		VMM3_0037181	37181
55483		VMM3_0036879	20MNEVMM304322	36879		VMM3_0036879	36879
55484		VMM3_0036930	20MNEVMM304323	36930		VMM3_0036930	36930
55485		VMM3_0036885	20MNEVMM304324	36885		VMM3_0036885	36885
55486		VMM3_0037242	20MNEVMM304325	37242		VMM3_0037242	37242
55487		VMM3_0036970	20MNEVMM304326	36970		VMM3_0036970	36970
55488		VMM3_0036871	20MNEVMM304327	36871		VMM3_0036871	36871
55489		VMM3_0037239	20MNEVMM304328	37239		VMM3_0037239	37239
55490		VMM3_0038129	20MNEVMM304329	38129		VMM3_0038129	38129
55491		VMM3_0035101	20MNEVMM304330	35101		VMM3_0035101	35101
55492		VMM3_0036090	20MNEVMM304331	36090		VMM3_0036090	36090
55493		VMM3_0037161	20MNEVMM304332	37161		VMM3_0037161	37161
55494		VMM3_0036098	20MNEVMM304333	36098		VMM3_0036098	36098
55495		VMM3_0037216	20MNEVMM304334	37216		VMM3_0037216	37216
55496		VMM3_0036841	20MNEVMM304335	36841		VMM3_0036841	36841
55497		VMM3_0037261	20MNEVMM304336	37261		VMM3_0037261	37261
55498		VMM3_0035299	20MNEVMM304337	35299		VMM3_0035299	35299
55499		VMM3_0038121	20MNEVMM304338	38121		VMM3_0038121	38121
55500		VMM3_0035939	20MNEVMM304339	35939		VMM3_0035939	35939
55501		VMM3_0035097	20MNEVMM304340	35097		VMM3_0035097	35097
55502		VMM3_0038131	20MNEVMM304341	38131		VMM3_0038131	38131
55503		VMM3_0037705	20MNEVMM304342	37705		VMM3_0037705	37705
55504		VMM3_0037696	20MNEVMM304343	37696		VMM3_0037696	37696
55505		VMM3_0037265	20MNEVMM304344	37265		VMM3_0037265	37265
55506		VMM3_0036922	20MNEVMM304345	36922		VMM3_0036922	36922
55507		VMM3_0036936	20MNEVMM304346	36936		VMM3_0036936	36936
55508		VMM3_0037269	20MNEVMM304347	37269		VMM3_0037269	37269
55509		VMM3_0037185	20MNEVMM304348	37185		VMM3_0037185	37185
55510		VMM3_0036066	20MNEVMM304349	36066		VMM3_0036066	36066
55511		VMM3_0036971	20MNEVMM304350	36971		VMM3_0036971	36971
55512		VMM3_0037225	20MNEVMM304351	37225		VMM3_0037225	37225
55513		VMM3_0037095	20MNEVMM304352	37095		VMM3_0037095	37095
55514		VMM3_0036913	20MNEVMM304353	36913		VMM3_0036913	36913
55515		VMM3_0037256	20MNEVMM304354	37256		VMM3_0037256	37256
55516		VMM3_0037208	20MNEVMM304355	37208		VMM3_0037208	37208
55517		VMM3_0038120	20MNEVMM304356	38120		VMM3_0038120	38120
55518		VMM3_0036047	20MNEVMM304357	36047		VMM3_0036047	36047
55519		VMM3_0037711	20MNEVMM304358	37711		VMM3_0037711	37711
55520		VMM3_0037268	20MNEVMM304359	37268		VMM3_0037268	37268
55521		VMM3_0036062	20MNEVMM304360	36062		VMM3_0036062	36062
55522		VMM3_0036046	20MNEVMM304361	36046		VMM3_0036046	36046
55523		VMM3_0038118	20MNEVMM304362	38118		VMM3_0038118	38118
55524		VMM3_0036886	20MNEVMM304363	36886		VMM3_0036886	36886
55525		VMM3_0035300	20MNEVMM304364	35300		VMM3_0035300	35300
55526		VMM3_0035086	20MNEVMM304365	35086		VMM3_0035086	35086
55527		VMM3_0036861	20MNEVMM304366	36861		VMM3_0036861	36861
55528		VMM3_0036929	20MNEVMM304367	36929		VMM3_0036929	36929
55529		VMM3_0037106	20MNEVMM304368	37106		VMM3_0037106	37106
55530		VMM3_0036103	20MNEVMM304369	36103		VMM3_0036103	36103
55531		VMM3_0036920	20MNEVMM304370	36920		VMM3_0036920	36920
55532		VMM3_0036061	20MNEVMM304371	36061		VMM3_0036061	36061
55533		VMM3_0036092	20MNEVMM304372	36092		VMM3_0036092	36092
55534		VMM3_0036950	20MNEVMM304373	36950		VMM3_0036950	36950
55535		VMM3_0038126	20MNEVMM304374	38126		VMM3_0038126	38126
55536		VMM3_0035934	20MNEVMM304375	35934		VMM3_0035934	35934
55537		VMM3_0036963	20MNEVMM304376	36963		VMM3_0036963	36963
55538		VMM3_0037260	20MNEVMM304377	37260		VMM3_0037260	37260
55539		VMM3_0035099	20MNEVMM304378	35099		VMM3_0035099	35099
55540		VMM3_0037199	20MNEVMM304379	37199		VMM3_0037199	37199
55541		VMM3_0036831	20MNEVMM304380	36831		VMM3_0036831	36831
55542		VMM3_0036937	20MNEVMM304381	36937		VMM3_0036937	36937
55543		VMM3_0037891	20MNEVMM304382	37891		VMM3_0037891	37891
55544		VMM3_0037413	20MNEVMM304383	37413		VMM3_0037413	37413
55545		VMM3_0037233	20MNEVMM304384	37233		VMM3_0037233	37233
55546		VMM3_0037197	20MNEVMM304385	37197		VMM3_0037197	37197
55547		VMM3_0037101	20MNEVMM304386	37101		VMM3_0037101	37101
55548		VMM3_0036052	20MNEVMM304387	36052		VMM3_0036052	36052
55549		VMM3_0036898	20MNEVMM304388	36898		VMM3_0036898	36898
55550		VMM3_0037098	20MNEVMM304389	37098		VMM3_0037098	37098
55551		VMM3_0036932	20MNEVMM304390	36932		VMM3_0036932	36932
55552		VMM3_0036067	20MNEVMM304391	36067		VMM3_0036067	36067
55553		VMM3_0037273	20MNEVMM304392	37273		VMM3_0037273	37273
55554		VMM3_0036943	20MNEVMM304393	36943		VMM3_0036943	36943
55555		VMM3_0036064	20MNEVMM304394	36064		VMM3_0036064	36064
55556		VMM3_0035937	20MNEVMM304395	35937		VMM3_0035937	35937
55557		VMM3_0038128	20MNEVMM304396	38128		VMM3_0038128	38128
55558		VMM3_0037253	20MNEVMM304397	37253		VMM3_0037253	37253
55559		VMM3_0036091	20MNEVMM304398	36091		VMM3_0036091	36091
55560		VMM3_0036923	20MNEVMM304399	36923		VMM3_0036923	36923
55561		VMM3_0036961	20MNEVMM304400	36961		VMM3_0036961	36961
55562		VMM3_0036910	20MNEVMM304401	36910		VMM3_0036910	36910
55563		VMM3_0036951	20MNEVMM304402	36951		VMM3_0036951	36951
55564		VMM3_0036908	20MNEVMM304403	36908		VMM3_0036908	36908
55565		VMM3_0038132	20MNEVMM304404	38132		VMM3_0038132	38132
55566		VMM3_0036881	20MNEVMM304405	36881		VMM3_0036881	36881
55567		VMM3_0037222	20MNEVMM304406	37222		VMM3_0037222	37222
55568		VMM3_0036918	20MNEVMM304407	36918		VMM3_0036918	36918
55569		VMM3_0036872	20MNEVMM304408	36872		VMM3_0036872	36872
55570		VMM3_0037720	20MNEVMM304409	37720		VMM3_0037720	37720
55571		VMM3_0037400	20MNEVMM304410	37400		VMM3_0037400	37400
55572		VMM3_0037218	20MNEVMM304411	37218		VMM3_0037218	37218
55573		VMM3_0035313	20MNEVMM304412	35313		VMM3_0035313	35313
55574		VMM3_0036891	20MNEVMM304413	36891		VMM3_0036891	36891
55575		VMM3_0037243	20MNEVMM304414	37243		VMM3_0037243	37243
55576		VMM3_0037415	20MNEVMM304415	37415		VMM3_0037415	37415
55577		VMM3_0037168	20MNEVMM304416	37168		VMM3_0037168	37168
55578		VMM3_0037267	20MNEVMM304417	37267		VMM3_0037267	37267
55579		VMM3_0036952	20MNEVMM304418	36952		VMM3_0036952	36952
55580		VMM3_0036077	20MNEVMM304419	36077		VMM3_0036077	36077
55581		VMM3_0036864	20MNEVMM304420	36864		VMM3_0036864	36864
55582		VMM3_0036919	20MNEVMM304421	36919		VMM3_0036919	36919
55583		VMM3_0036969	20MNEVMM304422	36969		VMM3_0036969	36969
55584		VMM3_0037230	20MNEVMM304423	37230		VMM3_0037230	37230
55585		VMM3_0037223	20MNEVMM304424	37223		VMM3_0037223	37223
55586		VMM3_0037238	20MNEVMM304425	37238		VMM3_0037238	37238
55587		VMM3_0037108	20MNEVMM304426	37108		VMM3_0037108	37108
55588		VMM3_0035109	20MNEVMM304427	35109		VMM3_0035109	35109
55589		VMM3_0037246	20MNEVMM304428	37246		VMM3_0037246	37246
55590		VMM3_0037112	20MNEVMM304429	37112		VMM3_0037112	37112
55591		VMM3_0037262	20MNEVMM304430	37262		VMM3_0037262	37262
55592		VMM3_0035943	20MNEVMM304431	35943		VMM3_0035943	35943
55593		VMM3_0037248	20MNEVMM304432	37248		VMM3_0037248	37248
55594		VMM3_0037240	20MNEVMM304433	37240		VMM3_0037240	37240
55595		VMM3_0037235	20MNEVMM304434	37235		VMM3_0037235	37235
55596		VMM3_0037172	20MNEVMM304435	37172		VMM3_0037172	37172
55597		VMM3_0035928	20MNEVMM304436	35928		VMM3_0035928	35928
55598		VMM3_0035092	20MNEVMM304437	35092		VMM3_0035092	35092
55599		VMM3_0038139	20MNEVMM304438	38139		VMM3_0038139	38139
55600		VMM3_0036968	20MNEVMM304439	36968		VMM3_0036968	36968
55601		VMM3_0036050	20MNEVMM304440	36050		VMM3_0036050	36050
55602		VMM3_0036966	20MNEVMM304441	36966		VMM3_0036966	36966
55603		VMM3_0035094	20MNEVMM304442	35094		VMM3_0035094	35094
55604		VMM3_0037210	20MNEVMM304443	37210		VMM3_0037210	37210
55605		VMM3_0037229	20MNEVMM304444	37229		VMM3_0037229	37229
55606		VMM3_0037247	20MNEVMM304445	37247		VMM3_0037247	37247
55607		VMM3_0037232	20MNEVMM304446	37232		VMM3_0037232	37232
55608		VMM3_0036878	20MNEVMM304447	36878		VMM3_0036878	36878
55609		VMM3_0035107	20MNEVMM304448	35107		VMM3_0035107	35107
55610		VMM3_0036830	20MNEVMM304449	36830		VMM3_0036830	36830
55611		VMM3_0037205	20MNEVMM304450	37205		VMM3_0037205	37205
55612		VMM3_0037258	20MNEVMM304451	37258		VMM3_0037258	37258
